stock_id,stock_name,stock_code
1000003137,ＰＰ美國庫,03077
54717,價值黃金,03081
136298,華夏納指,03086
26650,ＸＴＲ 富時越南,03087
1000054547,華夏恒生科技,03088
1000041663,Ａ日興元宇宙,03091
212844,Ａ南方美元,03096
141811,ＦＧＸ原油,03097
1000083321,嘉實ＥＳＧ領,03108
1000079934,南方科創板５０,03109
88918,ＧＸ恒生高股息率,03110
1000128819,易方達Ａ５０,03111
1000176934,Ａ潘渡區塊鏈主題,03112
147660,安碩恒生指數,03115
1000158957,ＧＸ亞太高股息率,03116
1000103755,ＧＸ中國遊戲娛樂,03117
79740,嘉實明晟Ａ股,03118
1000103756,ＧＸ亞洲半導體,03119
115714,Ａ南方人民幣,03122
1000103757,ＧＸ中國電商物流,03124
1000117600,安碩短期政銀,03125
96244,恒生Ａ股龍頭,03128
1000189380,中銀大灣氣候,03129
1000060387,恒生滬深三百,03130
1000120945,三星環球半導體,03132
1000095043,南方太陽能,03134
1000181396,ＦＡ三星比特幣,03135
1000139729,恒指ＥＳＧＥＴＦ,03136
1000191300,ＡＧＸ美元,03137
1000145062,ＡＧＸ電車,03139
114038,華夏亞投債,03141
114037,華夏亞洲高息股,03145
124430,Ｘ南方中創業,03147
1000205721,ＧＸ日本全球領導,03150
1000104818,ＰＰ科創５０,03151
1000184482,Ａ博時港元,03152
1000213316,南方日經２２５,03153
1000166360,Ａ嘉實生活科技,03155
1000216373,博時２０美債,03156
1000211087,ＧＸ韓流音樂文化,03158
136300,華夏日股對沖,03160
1000197132,Ａ華夏人民幣,03161
1000109132,南方智能駕駛,03162
136301,華夏歐優股對沖,03165
148892,工銀南方中國,03167
1000155825,Ａ三星區塊鏈,03171
1000156828,Ａ三星亞太元宇宙,03172
164517,ＰＰ中新經濟,03173
1000104311,南方醫療健康,03174
139819,Ｆ三星原油期,03175
193455,ＰＰ亞洲創科,03181
197661,標智新經濟５０,03182
1000205722,ＧＸ印度精選十強,03184
1000128326,ＧＸ金融科技,03185
1000059559,三星高息房託,03187
80292,華夏滬深三百,03188
1000183167,易方達白酒,03189
1000157990,富邦滬深港高股息,03190
1000051820,ＧＸ中國半導,03191
1000174816,Ａ博時人民幣,03192
1000059560,南方中證５Ｇ,03193
1000093832,南方雲計算ＥＴＦ,03194
1000198675,Ａ博時美元,03196
100935,工銀南方國債,03199
9177,中國玻璃,03300
135652,融信中國,03301
191124,精技集團,03302
12135,巨濤海洋石油服務,03303
147079,江南布衣,03306
171498,希瑪眼科,03309
9271,中國建築國際,03311
98415,雅高控股,03313
97361,金邦達寶嘉,03315
217249,濱江服務,03316
10231,中國波頓,03318
175293,雅生活服務,03319
146717,華潤醫藥,03320
220670,偉鴻集團控股,03321
12134,永嘉集團,03322
10899,中國建材,03323
135296,保發集團,03326
9178,交通銀行,03328
154925,交銀國際,03329
10418,靈寶黃金,03330
16334,維達國際,03331
99401,中生聯合,03332
39454,中國恒大,03333
10012,巨騰國際,03336
20207,安東油田服務,03337
10100,中國龍工,03339
1000050709,泰格醫藥,03347
1000014015,中國鵬飛集團,03348
60838,遠東宏信,03360
60533,正業國際,03363
9995,華僑城（亞洲）,03366
10175,百盛集團,03368
97517,秦港股份,03369
17874,遠洋集團,03377
97208,龍光集團,03380
11407,天津港發展,03382
10250,雅居樂集團,03383
9804,亨得利,03389
1000033504,滿貫集團,03390
10254,威勝控股,03393
151700,吉星新能源,03395
126186,聯想控股,03396
10251,華鼎控股,03398
9953,粵運交通,03399
1000170371,華夏恒ＥＳＧ,03403
1000188775,富邦亞洲電池儲能,03405
1000211088,Ａ ＧＸ國指備兌,03416
1000211089,Ａ ＧＸ恒指備兌,03419
1000205723,ＧＸ創新藍籌十強,03422
1000211430,南方美國國債２０,03433
134494,現代牙科,03600
1000001763,魯大師,03601
1000012766,信基沙溪,03603
120895,福耀玻璃,03606
1000177184,花房集團,03611
186811,同仁堂國藥,03613
204789,恒達集團控股,03616
56657,重慶農村商業銀行,03618
96019,中國金融發展,03623
140579,HSSP INTL,03626
96502,仁恒實業控股,03628
76502,中裕能源,03633
139083,華邦科技,03638
107971,億達中國,03639
1000195762,KEEP,03650
1000095044,新希望服務,03658
1000176086,奇富科技－Ｓ,03660
217247,星悅康旅,03662
76249,上海小南國,03666
207446,兗煤澳大利亞,03668
75016,永達汽車,03669
134998,弘業期貨,03678
1000016740,瑞和數智,03680
1000014016,中國抗體－Ｂ,03681
53009,榮豐億控股,03683
147283,祈福生活服務,03686
60407,萊蒙國際,03688
147320,康華醫療,03689
198419,美團－Ｗ,03690
225787,翰森製藥,03692
96181,徽商銀行,03698
171625,光大永年,03699
190682,映宇宙,03700
117416,中國供應鏈產業,03708
108081,贏家時尚,03709
1000019708,北控城市資源,03718
163116,正利控股,03728
126649,中智藥業,03737
170283,阜博集團,03738
1000015262,康龍化成,03759
152870,滇池水務,03768
132263,銀盛數惠,03773
69864,中國織材控股,03778
66975,中國罕王,03788
151009,御佳控股,03789
1000000233,家鄉互動,03798
19503,協鑫科技,03800
19826,中國重汽,03808
23491,寶勝國際,03813
79577,ＫＦＭ金德,03816
18142,中國動向,03818
112695,三和建築集團,03822
19172,明輝國際,03828
162852,童園國際,03830
18272,新疆新鑫礦業,03833
88659,和諧汽車,03836
17692,中國澱粉,03838
126041,正大企業國際,03839
157833,浩森金融科技,03848
1000017127,ＥＰＳ創健科技,03860
134113,青島銀行,03866
209025,信義能源,03868
152786,弘和仁愛醫療,03869
224837,中國船舶租賃,03877
170284,VICON HOLDINGS,03878
126270,天彩控股,03882
17949,中國奧園,03883
25781,康健國際醫療,03886
17422,金山軟件,03888
17669,大成糖業,03889
144937,易緯集團,03893
1000180012,金山雲,03896
13352,時代電氣,03898
11868,中集安瑞科,03899
11833,綠城中國,03900
102814,瀚華金控,03903
132638,中金公司,03908
1000061299,合景悠活,03913
12284,金界控股,03918
166830,金力集團,03919
1000008489,S&T HLDGS,03928
1000167851,中創新航,03931
15767,聯邦制藥,03933
1000010203,ＬＦＧ投資控股,03938
76496,萬國國際礦業,03939
142207,東方證券,03958
136194,融眾金融,03963
12208,招商銀行,03968
128837,中國通號,03969
209716,卓越教育集團,03978
12047,中海石油化學,03983
11465,中國銀行,03988
11832,首創環境,03989
200464,美的置業,03990
1000029243,長虹佳華,03991
15095,洛陽鉬業,03993
134401,中國能源建設,03996
181615,電訊首科,03997
17993,波司登,03998
17997,大成食品,03999
51340,EFN 2.39 2508,04006
59694,EFN 3.32 2602,04012
66130,EFN 2.07 2608,04018
72095,EFN 1.51 2702,04024
78138,EFN 0.80 2708,04030
84798,EFN 1.49 2802,04036
92949,EFN 2.49 2808,04042
102691,EFN 2.48 2902,04048
107429,EFN 1.96 2406,04051
111125,EFN 2.24 2908,04054
115638,EFN 1.84 2412,04057
1000154366,EFN 2.35 2405,04090
1000163962,EFN 2.84 2408,04091
1000176812,EFN 4.55 2411,04092
1000185980,EFN 3.75 2502,04093
1000193492,EFN 3.31 2505,04094
1000201752,EFN 3.98 2508,04095
1000208558,EFN 4.08 2511,04096
1000216806,EFN 3.36 2602,04098
37553,EFN 2.60 2408,04193
45437,EFN 2.95 2502,04199
109314,HKGB 2.22 2408,04221
126362,HKGB 2.13 3007,04227
135848,HKGB 1.68 2601,04230
151979,HKGB 1.89 3203,04232
152729,HKGB SUKUK 2702,04233
157568,HKGB 1.25 2706,04235
211797,HKGB 1.97 2901,04236
216623,HKGB 2.02 3403,04237
226386,HKGB GREEN 2405,04238
1000079935,HKGB GREEN 2602,04241
1000079936,HKGB GREEN 3102,04242
1000079937,HKGB GREEN 5102,04243
1000083322,HKGB 1.59 3603,04244
1000090315,HKGB 0.36 2404,04245
1000096180,政府債券二四零六,04246
1000126651,HKGB GREEN 3111,04248
1000126652,HKGB GREEN 2611,04249
1000126653,HKGB GREEN 4111,04250
1000141957,政府綠債二五零五,04252
1000148853,HKGB 1.79 2504,04253
1000153579,HKGB 3.30 4205,04255
1000180574,HKGB 3.74 3801,04258
1000181811,HKGB GREEN 2601,04259
1000181812,HKGB GREEN 2801,04260
1000181813,HKGB GREEN 3301,04261
1000181814,HKGB GREEN 5301,04262
1000181815,HKGB GREEN 2501,04263
1000181816,HKGB GREEN 3001,04264
1000192314,HKGB FRN 2405,04266
1000195274,HKGB GREEN 2606,04267
1000195275,HKGB GREEN 2806,04268
1000195276,HKGB GREEN 3306,04269
1000195277,HKGB GREEN 2706,04270
1000195278,HKGB GREEN 3206,04271
1000200063,HKGB FRN 2408,04272
1000203177,政府綠債二六一零,04273
1000207007,HKGB FRN 2411,04274
1000215517,HKGB FRN 2502,04275
1000216281,HKGB GR 2602,04276
1000216282,HKGB GR 2602B,04277
1000216283,HKGB GR 2602C,04278
1000213213,JY GRDMRK N2501,04300
1000212976,GLDDRAGON N2412,04301
1000133400,JJ PORT B2501,04302
225182,CCBL1CORP N2405,04303
1000213214,ZJ XC INV B2701,04304
1000213506,JIAN CHG N2701,04305
1000133401,ZJCX B2501,04308
1000213507,CICCMTN N2701,04309
1000213508,CICCMTN N2701B,04310
1000134474,YC HI TEC B2501,04313
145444,CITIC LTD N3109,04314
1000134710,JJ PORT B2501B,04315
1000134957,AIR AUTH N3201,04316
145445,CITIC LTD N4609,04317
1000134958,AIR AUTH N5201,04318
225183,CCBL1CORP N2905,04319
1000134959,AIR AUTH N6201,04320
1000213668,MTRC N3401,04321
1000214614,AGRBK N2701B,04322
52169,HBAP N2509,04323
1000214615,ZJ CB B2701,04324
1000134960,AIR AUTH N2701,04325
1000215132,HN SFIC B2701,04326
1000134711,WUXIXIXI B2501,04327
1000134712,WUXIXIXI B2501B,04328
1000215518,DY SOAI B2701,04329
5193,AMGEN-T,04332
5194,思科－Ｔ,04333
5195,英特爾－Ｔ,04335
5196,應用材料－Ｔ,04336
5197,星巴克－Ｔ,04337
5198,微軟－Ｔ,04338
1000135359,SAIL VAN B2701,04401
1000003138,FWD GHL N2407,04403
1000135575,JS DSQ B2501,04404
175934,AZORB IV N2801,04406
1000136102,GZ DDH B2701,04407
1000136103,LINK FIN N3201,04408
1000136104,CCTHK N2501,04410
1000136105,CCTHK N2701,04411
1000135978,AGRBK N2501,04412
1000135979,AGRBK N2701,04413
176737,TH UNIC B2801,04415
176899,FWD GHL SPCSC,04416
1000215255,RUDONGJX B2701C,04418
1000003491,CH BANK NCSCS,04419
178006,CINDA FIN N2502,04422
178007,CINDA FIN N2802,04423
178008,CINDA FIN N4802,04424
1000135981,BJ GAS SG N2501,04425
1000136612,ZCHK TECH B2501,04426
178254,GRNL GLB N2902,04427
1000136228,YUANZHOU B2501,04428
1000136613,FZ DEIG B2501,04429
1000136229,LUHENG B2501,04431
1000136614,CCB B3201,04432
1000003581,CHINA OVS N2501,04437
1000003582,CHINA OVS N2907,04438
1000215256,SXSY CIO N2701,04439
180837,BOCL N2803,04441
1000137075,XIN YUE B2701,04442
1000136865,HZMGS HT N2501,04444
181184,CITIC LTD N3803,04446
1000136866,JSGK INV B2501,04447
1000136867,HZNX NT B2501,04448
1000137076,FU GANG B2501,04450
1000137077,FU GANG B2501B,04451
1000137078,FU GANG B2501C,04452
1000137079,QUZHOUCOM B2501,04454
1000137080,CFD STATE B2412,04456
183330,AIA GROUP N2804,04457
1000137081,HCG N2501,04458
1000137082,HEN RAIL B2501,04459
1000137525,GREENTOWN B2501,04463
1000137526,ICBCIL FN N2501,04464
184736,CITIC LTD N4804,04466
1000137527,ICBCIL FN N2701,04467
1000137809,CINDA20 N2701,04469
1000003357,LS FIN B2407,04471
1000215656,JOY TREA N2702,04472
185352,CHINA OVS N2804,04476
185831,CNOOCF15U N2805,04478
185835,STATEGRI N2805,04482
1000003584,HTISEC B2407,04484
1000139914,BOCL N2502,04485
1000139915,CDB N2502,04486
1000003492,BLUESTAR N2407,04487
1000139916,CDB N2702,04488
1000140243,CITIC LT N2702B,04492
1000140244,CITIC LTD N3202,04493
1000141178,BJ COMCI N2502,04495
1000141179,HB CONST B2502,04496
1000141370,CHALCO CH B2702,04497
1000141180,HKMC N2702,04498
1000141760,PHX CHARM B2502,04500
1000141181,MIDEA INV N2702,04501
55651,SINOCHEM N4011,04502
1000141371,BOCL N2502A,04503
1000141372,BOCL N2702,04504
1000142201,SUN EXP N2703,04505
1000141958,FUGAO WT B2502,04506
58831,CNOOC F11 N4101,04507
1000215657,CISI FIN B2702,04508
1000141959,HUAIAN IN N2502,04509
1000142378,QZ SOCO B2503,04510
1000215758,HAICHUAN B2702,04512
1000142379,CDBL FND2 N2503,04513
62159,CNPC OVS N4104,04514
155313,STATEGRID N2705,04515
155314,STATEGRID N4705,04516
1000215759,JIAN CHG N2702,04517
1000142380,CDBL FND2 N2703,04518
1000215867,SCGZ IN N2508,04519
1000216885,ZJAJ CT B2502,04520
1000142202,AGRBK N2503,04521
66810,WHARF FIN N2609,04522
67904,CLP-PF N2610,04523
1000217411,HKMC N2602,04524
146471,SINOPEC N2609,04525
225408,NWD (MTN) N2905,04526
225409,RONGSHI N2405,04527
225410,RONGSHI N2905,04528
1000217412,HKMC N2902,04529
1000217413,HKMC N3402,04530
1000217299,ANJI QCLF B2702,04531
1000142203,AGRBK N2703,04532
226540,CHD OVSDM SGPS,04533
1000217501,MTRC N3403,04534
1000217572,NANCHANG B2703,04535
1000217669,TF SEC N2603,04536
1000217772,JINJIANG B2503,04537
1000142381,CM BANK N2503,04538
1000142382,BI HAI N2503,04540
226263,L&M PAPER SPCS,04541
1000217902,SX FIN B2703,04542
1000218003,DAFENG PT B2703,04543
1000218179,BEA N2703B,04544
1000218807,SOAR WISE N2703,04545
1000218900,SHUIFA B2703,04546
74283,CNOOC F12 N4205,04547
1000219005,VERTEX B2603,04548
226538,HUARONG19 N2405,04549
1000142383,WXC INV B2503,04550
226539,HUARONG19 N2905,04551
1000219324,CX URBAN B2703,04552
1000142605,LS ETD B2503,04553
1000219207,DEQING B2703,04554
74696,SINOPEC N4205,04555
1000219325,HAIXI OSI B2703,04557
1000219418,GNEPI B2505,04558
1000219419,HKMC N2503B,04559
1000142606,LS ETD B2503B,04560
1000219514,SPD BK N2703,04561
1000000127,CQ NANAN B2406,04562
1000219515,SPD BK N2603,04563
1000142607,JZBD B2503,04564
1000000128,XI YANG B2406,04565
1000219724,GZ JK B2704,04567
1000219725,ZJ CB B2703,04568
1000000766,UHI CPTL B2406,04572
1000142608,PION REW B2503,04573
80291,CLP-PF N2710,04576
80969,CHINA OVS N4211,04580
1000142609,ZOOMWE B2703,04581
1000001105,SHA PG B2406,04587
1000001106,SHA PG B2906,04591
1000143726,HY CNUC B2503,04593
1000143182,BOCL N2503,04595
1000001203,ZHENROPPT SPCS,04596
155395,CSGIF BVI N2705,04598
1000001204,TUSPARK B2405B,04599
1000001205,GRCB 19USDPREF,04618
1000028679,BOC 20USDPREF,04619
1000058785,ICBC 20USDPREF,04620
1000122930,CINDA 21USDPREF,04621
1000211554,機管局 二六零八,04701
1000159099,INTERRA ACQ Z25,04801
1000155453,VISION DEAL Z24,04827
1000145058,AQUILA ACQ Z25,04836
1000158210,匯德收購Ｚ２５,04841
1000179122,TECHSTARACQ Z25,04855
167053,HUARONG17 N2711,05002
167054,HUARONG17 N4711,05003
167055,HUARONG17 N2511,05004
167218,VKEREHK N2711,05006
167601,KWG GROUP N2411,05008
1000142812,HB UN DEV B2503,05010
1000143183,AVICIFI B2703,05012
167880,ICBCIL FN N2711,05015
1000001318,DJ HAIYU SGPS,05016
1000143184,XJ FN IN B2503,05017
1000143185,XJ FN IN B2503B,05018
168008,FWD GHL SPCSB,05019
1000143186,XJ FN IN B2503C,05022
1000144431,YANAN TO B2503,05023
169478,JICZHIXIN B2711,05032
169475,CLP-PF N2911,05033
1000144063,XJ FN IN B2503D,05035
169624,CSCFIN II N2711,05038
1000144064,XJ FN IN B2502,05040
1000144671,ZHOUKOU B2503,05044
1000145617,ZJ TZH B2503,05045
1000145618,HEN RAIL B2703,05046
1000146147,SWHY INTL B2503,05049
1000145619,PINGDU SO B2503,05051
170081,NJ YANGZI B2712,05054
169961,CINDA FIN N3712,05055
1000145621,KEQIAO HK B2503,05056
1000146148,NHSOAI B2503,05057
170602,CGNPC INT B2711,05059
170604,CKI FIN B2412,05060
1000146149,SZ CIDGC B2503,05061
170882,CDCCIC B2712,05062
1000146919,BOCOM N2503,05064
1000147340,WNDING ZY B2503,05066
1000147142,CICC16MTN N2503,05068
1000147143,DFGUANGYI B2503,05070
1000147341,BINJIANG B2503,05071
1000147562,NANXUN B2503,05072
1000147563,RD MINTAI B2503,05074
171620,CHARM LGT N2712,05075
1000148376,JJ PORT B2503,05076
1000147977,XIANGTAN B2503,05081
173315,SP MTN FN N2801,05082
173531,CITIC LTD N2801,05084
174055,WHARFREIC N2801,05085
1000147978,HUANGYAN B2503,05086
174833,TENCENT N2801,05093
174834,TENCENT N3801,05094
1000148539,HZWX EDI B2503,05095
1000148540,HZ WATER B2503,05098
1000148377,ZHUZHOU C B2503,05099
1000148541,LINYI B2503,05102
1000148542,GSHA TOUR B2503,05103
1000148854,HN AIG B2504,05106
1000148855,FJ SHISHI B2504,05108
1000149326,CHIYUBANK B3204,05109
1000149608,QDJZ UDI B2504,05110
1000149165,PX CCI B2503,05111
1000149166,KNWL CTY B2504,05113
1000149609,FUYUAN W B2404,05114
1000149463,DQCT CTD N2504D,05116
1000149327,NJ FTC B2504,05117
1000149464,DQCT CTD N2504,05118
1000149328,JSTENGHAI B2504,05120
1000149329,STGRD N2704,05121
1000149330,STGRD N2504,05123
1000149976,YZ ETDZ B2504,05124
194882,CMHI FIN N2808,05135
195704,SANDS N2508,05141
195705,SANDS N2808,05142
196256,TUSPARK B2405,05143
1000149977,DJ HAIYU SGPSB,05144
1000149978,FSGAOMING B2504,05148
199337,CGNPC INT B4809,05154
199545,SINOPEC N2509,05160
199546,SINOPEC N2809,05161
199547,SINOPEC N4809,05162
200025,CSGIF BVI N2809,05167
1000150540,CSI MTN N2504,05183
1000150541,BEA N3204,05184
1000150542,CNCB INTL UCS D,05190
1000150543,PY INTL B2504,05191
1000150937,SZ COMMUN B2504,05195
1000150938,TCCL FIN B2704,05200
1000151217,SINOOCEAN N2504,05202
1000151552,CGWIH VI B2504,05205
1000151553,NANYANG NCSCS B,05207
1000151404,BOCL N2504B,05209
1000151405,BOCL N2504,05210
156575,MTRC(CI) N3205,05211
1000151407,HTUTB N2504,05215
1000151554,CDAPXC B2504,05216
1000151710,CDJJ INV B2504,05219
157308,FWD GHL SPCS,05221
1000151711,XIAN CB B2504,05222
1000152420,DFZQ N2505,05224
1000153069,WXHUSHENG B2505,05225
158003,MTR CORP N4706,05227
1000153699,CSJXNDCD B2505,05228
158131,SP MTN N2407,05231
158288,CSCEC II N2707,05233
1000153912,INDSTRLB N2505,05234
1000153700,ENNENERGY N2705,05235
1000153580,CCB N2505,05237
1000153701,DFZQ N2505B,05240
1000154224,TZHY TTI B2505,05241
1000153913,CD DAGANG B2505,05243
159758,CAPCO FC N2707,05245
1000154225,TZHY TTI B2505B,05246
1000154473,SDG FIN PCS,05247
1000154474,SOAR WISE N2505,05248
1000154608,SIHAI INT B2505,05251
160054,MTR CORP N4707,05252
1000154704,WXBH SO B2505,05253
1000155303,ICBC N2506,05257
1000155304,ICBC N2406,05259
1000155305,ICBC N2506B,05260
161864,CIFI HLDG SPCS,05261
161969,PHX LEAD GPCS,05262
1000155306,ICBC N2506C,05263
1000155119,XN URBAN B2506,05264
162349,CGWIH III N2708,05266
1000155120,ZZ TRAN B2506,05268
1000155307,MDJ CIG N2506,05271
163366,SINOPEC N2709,05273
163367,SINOPEC N4709,05274
1000155121,CMHI FIN N2706,05275
163770,SINOOCEAN PSGCS,05276
163953,WYNN MAC N2410,05279
163954,WYNN MAC N2710,05280
1000155826,HZWX SCID B2506,05284
164417,MTR CORP N4709,05285
1000155827,WUHAN JX B2505,05286
164518,YUZHOU SPS,05287
1000155828,CDJJ INV B2506,05288
1000001321,FRANSHION N2406,05289
1000155829,XIANJIN B2506,05290
1000155830,SAN SHUI N2506,05291
1000155831,SAN SHUI B2506,05292
1000155832,SAN SHUI N2506B,05293
1000156281,JMYT DEV B2506,05294
165875,CDBL FND1 N2710,05296
1000156829,ZS INAP B2506,05299
1000156282,XF BVI B2506,05302
1000156991,JZBD B2506,05305
1000156992,HKMC N2506,05306
148395,HUARONG F N2611,05308
1000001765,GRNL GLB N2806,05309
148490,SKYFAME B2609,05310
148491,SKYFAME B3311,05311
1000157143,NWD FIN GSPCSE,05312
1000156830,GUOHUI B2506,05315
1000157144,BOCL N2506B,05317
1000156831,CHANG DEV B2506,05318
1000157145,SHANHAIHK B2506,05319
1000157317,XF BVI B2506B,05320
1000157146,NWD (MTN) N2706,05321
1000157318,NEW TOWN B2506,05322
149008,SPIC2016 B2612,05325
1000157319,XIXIAN JH B2506,05326
1000157448,LS ETD B2506,05328
1000157849,XIAN WY B2506,05330
1000157850,LYCT DEV B2506,05331
149442,CHARM LGT N2612,05333
1000158568,CD ECI B2506,05334
1000158958,CDDAGANG B2506,05335
1000158959,CDDAGANG B2506B,05336
1000159512,BEA N2807,05337
1000159352,C RAILWAY B2707,05338
1000159353,CD EDI B2507,05339
150743,NWCL N2701,05343
1000159762,YEAHKA B2707,05344
1000159942,CGXCIG B2507,05345
1000159943,XA BAQIAO B2505,05346
151011,GOHL CAP N2701,05352
1000160625,CDB N2407,05353
151078,CDB N2701,05356
151079,CDB N3701,05357
1000160420,GYCIDC B2507,05358
1000160252,HUAIAN TH B2507,05360
1000160803,FJ ZLG N2506,05362
1000160909,DL DETA N2507,05363
151186,BL SKYVIEW SPS,05364
1000003585,MENGNIU B2407,05366
151704,SKYFAME B2609B,05367
1000161053,DJY MJ B2507,05368
1000161187,HKMC N2407,05370
1000161843,PY INTL B2508,05373
1000161442,ZZ JLJ GP B2507,05376
152450,PROVENGLY N2702,05378
152170,SKYFAME B3311B,05379
1000161600,TH GOR I N2507,05380
1000161601,LENOVO N3207,05382
152817,CITIC LTD N2702,05384
1000161602,LENOVO N2801,05386
1000161603,GDDIG B2507,05387
1000162336,HENGYUAN B2508,05392
1000162102,XA IN HOR B2507,05393
1000162103,TXJJ B2507,05395
153056,CINDA FIN N2703,05398
1000162759,JSJURONG B2508,05401
1000162963,JINAN HT B2508,05402
1000163065,SUZHOU CT B2508,05405
153472,AZURE NVA N2703,05407
1000162964,MY INV B2508,05408
1000163164,PHX CHARM B2508,05409
1000163462,BBGX B2508,05412
1000163463,SANDS N2703A,05413
1000163464,SANDS N2903A,05414
1000163465,SANDS N3108A,05415
1000163611,SD CITY B2508,05417
1000003785,NWD (MTN) N2907,05418
1000163963,WXBH SO B2508,05419
1000163818,BZ BEDI B2508,05420
154346,SINOPEC N2704,05422
154347,SINOPEC N4704,05423
1000163725,SUZHOUCT B2508B,05424
154439,RH INT FN GSPS,05425
1000163819,SDSC IDL B2508,05426
1000163964,JSJURONG B2508B,05428
1000164075,ANHUI BY B2508,05429
1000164189,TJLG INV N2508,05430
154606,BOCL N2704,05433
1000164542,LNTDIG B2507,05434
1000164543,XIAN WY B2508,05435
1000164728,CDJJ INV B2508,05436
1000164929,CDUCI B2508,05439
1000164729,LENOVO B2908,05440
154923,HUARONG17 N2704,05443
154924,HUARONG17 N4704,05444
1000004188,FRANSHION N2907,05447
155119,RONGSHI N2705,05449
1000164930,RED STAR B2508,05454
1000164931,RD MINTAI B2508,05456
1000165122,DTHM UCG B2508,05458
1000165123,YI HONG B2508,05459
1000165251,ZZ URBAN N2508,05463
1000165252,WEIFANG B2508,05485
1000165253,RDMINTAI B2508B,05499
1000165546,CDXS B2509,05500
123682,SINOPEC N2504,05501
123683,SINOPEC N4504,05502
124134,CLP-PF N2505,05505
1000165841,ZHENJIANG B2509,05506
124281,CNOOCF15A N4505,05507
124282,CNOOCF15U N2505,05508
1000166070,CQFL DEV B2509,05509
1000166071,XIAN QJCF B2509,05510
124582,KUNLUN N2505,05511
1000166196,JC SOCIO B2509,05514
1000166197,ZZ UDG B2509,05515
124801,PROVENHNR B2505,05516
124982,CGNPC INT B2505,05519
1000166524,ZHAOHAI B2509,05520
125036,BSAMHK N2505,05521
1000166525,ZJ TRANS B2509,05522
1000166822,ZHAOHAI B2509B,05523
1000166685,GZ URBAN N2509,05526
1000166824,SQED B2509,05527
125849,STANCHART B2506,05528
1000167139,FZ DEIG B2508,05529
1000167140,JSTENGHAI B2509,05531
1000167141,QINGLUN B2509,05532
126646,LS FIN B2506,05535
126775,BOCL N2506,05538
1000167513,JINKO PT B2509,05539
1000167852,JINANEDI B2508,05540
1000167514,SXSY CIO N2509,05541
127973,TENCENT N3507,05542
1000167853,GXLZDC B2509,05543
1000168114,HKXY INV N2509,05544
1000167854,XIAN WY B2509,05545
1000167855,JGSU ZGC B2509,05547
1000168300,LICHENG B2509,05549
1000168723,ORNTL CAP B2509,05550
128839,COSL SG N2507,05551
129003,MINMET FN B2507,05553
1000170372,TONGLING B2510,05554
129096,CM FIN N2508,05555
1000171472,SYNGENTA N2604,05557
1000171621,WUHAN JX B2510,05558
1000172019,CD SFEP B2510,05559
1000172648,AIA GROUP N2710,05560
1000172928,CHIYU BNK USCS,05564
131913,SP MTN N2509,05565
131964,ICBC N2509,05566
132805,SKYFAME B3111B,05567
133688,CNCLN ERG B2511,05568
1000172649,HKMC N2410,05571
1000172650,ORIENT ZS B2510,05574
1000172929,ZJ TRANS B2510,05576
134112,HUARONG F N2511,05577
134312,SKYFAME B2409B,05580
1000002125,CRCC CA GPS,05581
1000173304,XL BVI B2510,05583
1000173602,DTHM UCG B2511,05586
1000173603,XCTRSPRT B2510,05587
214028,CDB N2901,05588
214497,JOHNSON E N2407,05589
1000173831,YICHUNDIG B2511,05590
134606,BABA N2411B,05592
134607,BABA N3411B,05593
1000002128,CEL DYNAS N2906,05594
1000002241,ZY SINCER B2406,05596
1000174052,SHENGZHOU B2511,05597
135241,TOP LUX B4012,05598
135775,SKYFAME B3211,05602
136195,SP MTN FN N2601,05604
1000175583,JN HTIC B2511,05605
1000175584,ZHENJIANG B2511,05610
137555,CITIC LTD N3602,05611
137556,CITIC LTD N4102,05612
1000176260,NJ YANGZI B2511,05614
1000004714,CGWIH IV B2407,05617
138915,AIA GROUP N4603,05618
1000176523,CICC16MTN N2511,05619
1000004715,CGWIH IV UGPS,05620
1000176813,BOCL N2511,05621
1000004916,SINOOCEAN N2908,05623
1000176663,SXYS EDC B2511,05624
139991,SKYFAME B2509,05626
1000006190,SINOPEC N2408,05627
1000177185,BOCOM N2511,05628
140162,SSLIFE N2604,05629
140202,CITIC LTD N3604,05630
140203,CITIC LTD N4604,05631
1000006191,SINOPEC N2908,05632
140421,MYS SGB C2604,05633
140422,MYS SGB C4604,05634
1000006192,SINOPEC N4908,05635
1000176935,ZY DAYU N2411,05636
140582,SINOPEC N2605,05637
140583,SINOPEC N4605,05638
140625,HKE FIN N2605,05640
140758,PROVENHNR B2605,05641
1000007021,DX VOYAGE B2408,05643
1000177045,LINJIANG N2511,05644
1000177323,SR INVT B2511,05647
141181,ICBCIL FN N2605,05648
1000177324,GAOXIN B2511,05649
141183,STATEGRID N2605,05650
141185,STATEGRID N2505,05652
1000177547,GL ETDZ B2512,05653
1000177548,BOCL N2512,05654
1000178019,JINGFA B2512,05655
1000178142,TFI N2406,05656
1000178603,DEYANG N2512,05659
141527,CDB N2606,05660
1000178604,KM RT B2512,05661
1000178763,LINK CB B2712,05662
1000179787,CHENGDA B2512,05663
1000180013,PZ CT B2511,05664
141567,HUARONG F N2606,05665
1000181817,AIR AUTH N2801,05666
141680,MTRC(CI) N4606,05667
1000181818,AIR AUTH N2601,05668
1000181819,AIR AUTH N3001,05669
142060,MTR CORP N4606,05670
142065,CITIC LTD N2606,05672
